CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
02/01/2016,Completed,02/02/2016,16-00638176,Pothole in Street,Final Outcome,Pothole Patched,11,5600 W 63RD PL,60638,1140171.80532124,1861904.26430075,13,8,64,,41.77726211932932,-87.76181455234459,"(41.77726211932932, -87.76181455234459)"
01/31/2016,Completed,02/04/2016,16-00612123,Pothole in Street,Final Outcome,Pothole Patched,14,10833 S AVENUE G,60617,1203181.88312208,1833735.17260706,10,4,52,,41.69809032532514,-87.53151178448977,"(41.69809032532514, -87.53151178448977)"
01/31/2016,Completed,02/04/2016,16-00622973,Pothole in Street,Final Outcome,Pothole Patched,5,3711 W 77TH ST,60652,1153060.85126889,1853157.80999247,18,8,70,,41.75279680410548,-87.71469036761121,"(41.75279680410548, -87.71469036761121)"
01/31/2016,Completed,02/03/2016,16-00624696,Pothole in Street,Final Outcome,No Potholes Found,0,4800 N SHERIDAN RD,60640,1168767.69831228,1932057.03357241,46,20,3,34,41.96913564243636,-87.65497012379274,"(41.96913564243636, -87.65497012379274)"
01/31/2016,Completed,02/03/2016,16-00614041,Pothole in Street,Final Outcome,Pothole Patched,1,6000 W LAWRENCE AVE,60630,1135472.34708921,1931292.07357735,38,16,15,,41.9677564402788,-87.7773961039791,"(41.9677564402788, -87.7773961039791)"
01/31/2016,Completed,02/02/2016,16-00625540,Pothole in Street,Final Outcome,Pothole Patched,2,1503 N ASHLAND AVE,60622,1165448.66001269,1910196.19009049,2,14,24,33,41.90892349064933,-87.66749754759587,"(41.90892349064933, -87.66749754759587)"
01/31/2016,Completed,02/02/2016,16-00625375,Pothole in Street,Final Outcome,Completed Upon Arrival,0,1059 W NORTH AVE,60642,1168769.90690481,1910815.0139282,27,18,8,,41.91068536336959,-87.65576038242911,"(41.91068536336959, -87.65576038242911)"
01/31/2016,Completed,02/02/2016,16-00625204,Pothole in Street,Final Outcome,Pothole Patched,7,1554 N BOSWORTH AVE,60642,1165769.89470773,1910435.00867687,2,14,24,33,41.91044500363583,-87.66661297914241,"(41.91044500363583, -87.66661297914241)"
01/31/2016,Completed,02/02/2016,16-00625027,Pothole in Street,Final Outcome,Pothole Patched,22,1445 N BOSWORTH AVE,60642,1165801.40493422,1909711.6717123,2,14,24,,41.90834656289874,-87.66626073584253,"(41.90834656289874, -87.66626073584253)"
01/31/2016,Completed,02/02/2016,16-00624862,Pothole in Street,Final Outcome,Pothole Patched,6,1505 W LE MOYNE ST,60642,1166062.45582262,1910079.77990154,2,14,24,,41.908731970659865,-87.66544437696353,"(41.908731970659865, -87.66544437696353)"
01/31/2016,Completed,02/02/2016,16-00624697,Pothole in Street,Final Outcome,Pothole Patched,6,1504 N GREENVIEW AVE,60642,1166113.45582262,1910124.07990154,2,14,24,33,41.90902226694587,-87.66535577924563,"(41.90902226694587, -87.66535577924563)"
01/31/2016,Completed,02/02/2016,16-00622512,Pothole in Street,Final Outcome,Pothole Patched,10,1500 S CLARK ST,60605,1175769.4197729,1893054.14999976,25,1,33,,41.861832456057485,-87.63039721061467,"(41.861832456057485, -87.63039721061467)"
01/31/2016,Completed,02/01/2016,16-00626757,Pothole in Street,Final Outcome,Pothole Patched,1,4728 S KEDZIE AVE,60632,1155839.17572285,1873002.98988175,14,8,58,39,41.80727310170902,-87.70409882419135,"(41.80727310170902, -87.70409882419135)"
01/31/2016,Completed,02/01/2016,16-00625486,Pothole in Street,Final Outcome,Pothole Patched,1,1540 W NORTH AVE,60642,1165719.39470773,1910734.30867687,32,14,24,33,41.910751865596865,-87.66689090396886,"(41.910751865596865, -87.66689090396886)"
01/31/2016,Completed,02/01/2016,16-00622296,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0,4220 N MOODY AVE,60634,1134595.54752451,1927418.86427857,38,16,15,,41.95727967946095,-87.78073875824221,"(41.95727967946095, -87.78073875824221)"
01/31/2016,Completed,02/01/2016,16-00621373,Pothole in Street,Final Outcome,Pothole Patched,12,504 E 43RD ST,60653,1180350.86269203,1876611.45772073,4,2,38,,41.81679662872775,-87.61387372438361,"(41.81679662872775, -87.61387372438361)"
01/31/2016,Completed,02/01/2016,16-00612189,Pothole in Street,Final Outcome,Pothole Patched,13,11602 S AVENUE N,60617,1201257.91002759,1828642.41290988,10,4,52,,41.68443701656884,-87.53902033362525,"(41.68443701656884, -87.53902033362525)"
01/31/2016,Completed,02/01/2016,16-00610816,Pothole in Street,Final Outcome,Pothole Patched,17,1218 S ALBANY AVE,60623,1155892.06632361,1894425.86300368,24,10,29,,41.86582727929028,-87.70329113453981,"(41.86582727929028, -87.70329113453981)"
01/31/2016,Completed,02/23/2016,16-00625876,Pothole in Street,Final Outcome,No Potholes Found,0,2500 N SB OUTER LAKE SHORE DR,60614,1175140.0940078,1916997.82149347,43,19,7,,41.92771393571587,-87.63201481439692,"(41.92771393571587, -87.63201481439692)"
01/31/2016,Completed,02/18/2016,16-00617809,Pothole in Street,Final Outcome,Pothole Patched,2,7340 N OVERHILL AVE,60631,1124075.38080492,1948206.72998701,41,16,9,,42.01443778469359,-87.81894772172981,"(42.01443778469359, -87.81894772172981)"
01/31/2016,Completed,02/18/2016,16-00617594,Pothole in Street,Final Outcome,No Potholes Found,0,7709 W CHASE AVE,60631,1124043.14320747,1947828.96016853,41,16,9,,42.01310882272448,-87.81919898524383,"(42.01310882272448, -87.81919898524383)"
01/31/2016,Completed,02/18/2016,16-00617588,Pothole in Street,Final Outcome,Pothole Patched,2,7246 N OVERHILL AVE,60631,1124074.69602289,1947571.72993035,41,16,9,,42.01280376933084,-87.81896391804352,"(42.01280376933084, -87.81896391804352)"
01/31/2016,Completed,02/17/2016,16-00618843,Pothole in Street,Final Outcome,Pothole Patched,3,3400 S SB OUTER LAKE SHORE DR,60616,1182086.2126101,1882552.40578515,4,2,35,,,,
01/31/2016,Completed,02/16/2016,16-00617811,Pothole in Street,Final Outcome,No Potholes Found,0,7209 N OLCOTT AVE,60631,1125401.27581729,1947277.20448755,41,16,9,,42.01183860033872,-87.81379807379138,"(42.01183860033872, -87.81379807379138)"
01/31/2016,Completed,02/16/2016,16-00617808,Pothole in Street,Final Outcome,Pothole Patched,15,7532 W JARVIS AVE,60631,1125069.85400426,1948529.81936769,41,16,9,,42.015238632580235,-87.81520058864561,"(42.015238632580235, -87.81520058864561)"
01/31/2016,Completed,02/16/2016,16-00617750,Pothole in Street,Final Outcome,Pothole Patched,8,7432 W JARVIS AVE,60631,1125732.6851827,1948555.52421997,41,16,9,,42.01529815584603,-87.81276089027094,"(42.01529815584603, -87.81276089027094)"
01/31/2016,Completed,02/15/2016,16-00611719,Pothole in Street,Final Outcome,Pothole Patched,16,2400 W PETERSON AVE,60659,1159231.61687946,1939785.70777819,40,24,2,,41.990609009807294,-87.68973548092968,"(41.990609009807294, -87.68973548092968)"
01/31/2016,Completed,02/11/2016,16-00620371,Pothole in Street,Final Outcome,No Potholes Found,0,9234 S LAFAYETTE AVE,60620,1177556.2644892,1843745.15012011,21,6,49,,41.72613365900649,-87.62532385345557,"(41.72613365900649, -87.62532385345557)"
01/31/2016,Completed,02/11/2016,16-00610905,Pothole in Street,Final Outcome,Pothole Patched,43,101 W 91ST ST,60620,1177198.90979135,1844631.72357973,21,6,49,,41.72889042044401,-87.62656021901635,"(41.72889042044401, -87.62656021901635)"
01/31/2016,Completed,02/09/2016,16-00622740,Pothole in Street,Final Outcome,Pothole Patched,16,8445 S LOOMIS BLVD,60620,1168469.30958308,1848750.81001435,21,6,71,,41.73999300553111,-87.65816710860135,"(41.73999300553111, -87.65816710860135)"
01/31/2016,Completed,02/09/2016,16-00610888,Pothole in Street,Final Outcome,Pothole Patched,23,9448 S LOOMIS ST,60620,1168655.52680129,1842090.44603003,21,22,73,,41.72160126159122,-87.65796989415871,"(41.72160126159122, -87.65796989415871)"
01/31/2016,Completed,02/08/2016,16-00616102,Pothole in Street,Final Outcome,Pothole Patched,5,5437 S COTTAGE GROVE AVE,60615,1182509.57177639,1869132.79002644,5,2,41,,41.79568383602669,-87.6061045436222,"(41.79568383602669, -87.6061045436222)"
01/31/2016,Completed,02/08/2016,16-00614040,Pothole in Street,Final Outcome,Pothole Patched,7,5900 W LAWRENCE AVE,60630,1136136.62007327,1931309.83671904,45,16,15,,41.96779432728802,-87.77494368593875,"(41.96779432728802, -87.77494368593875)"
01/31/2016,Completed,02/08/2016,16-00614037,Pothole in Street,Final Outcome,Pothole Patched,8,5800 W LAWRENCE AVE,60630,1136685.68011303,1931323.15568262,45,16,15,,41.967821515895665,-87.77290967406394,"(41.967821515895665, -87.77290967406394)"
01/31/2016,Completed,02/08/2016,16-00614036,Pothole in Street,Final Outcome,Pothole Patched,5,5700 W LAWRENCE AVE,60630,1137407.59000323,1931340.56981862,45,16,15,,41.96785596610843,-87.77028145519033,"(41.96785596610843, -87.77028145519033)"
01/31/2016,Completed,02/05/2016,16-00623407,Pothole in Street,Final Outcome,Completed Upon Arrival,0,700 E 89TH ST,60619,1182457.02317852,1846119.42679202,8,6,44,51,41.73307558708288,-87.60704117916794,"(41.73307558708288, -87.60704117916794)"
01/31/2016,Completed,02/04/2016,16-00616696,Pothole in Street,Final Outcome,No Potholes Found,0,2916 N CALIFORNIA AVE,60618,1157205.44351431,1919347.16701203,33,14,21,,41.93451628295495,-87.69783376495653,"(41.93451628295495, -87.69783376495653)"
01/31/2016,Completed,02/04/2016,16-00616103,Pothole in Street,Final Outcome,Pothole Patched,4,1310 E 55TH ST,60615,1185702.42790538,1868786.977228,4,2,41,,41.79520186242664,-87.59443031216782,"(41.79520186242664, -87.59443031216782)"
01/30/2016,Completed,02/08/2016,16-00597636,Pothole in Street,Final Outcome,Pothole Patched,4,4825 N FAIRFIELD AVE,60625,1157162.67996767,1932053.5800192,40,20,4,21,41.96929634001789,-87.69734440629931,"(41.96929634001789, -87.69734440629931)"
01/30/2016,Completed,02/05/2016,16-00601110,Pothole in Street,Final Outcome,Pothole Patched,1,12001 S ASHLAND AVE,60643,1167833.48197927,1825137.01007984,34,5,53,,41.67562232142451,-87.6611829663817,"(41.67562232142451, -87.6611829663817)"
01/30/2016,Completed,02/03/2016,16-00605177,Pothole in Street,Final Outcome,Pothole Patched,1,335 E 43RD ST,60653,1179128.24312878,1876573.70737181,3,2,38,,41.81650037074503,-87.61841692042194,"(41.81650037074503, -87.61841692042194)"
01/30/2016,Completed,02/01/2016,16-00594018,Pothole in Street,Final Outcome,Pothole Patched,13,12924 S MARQUETTE AVE,60633,1196427.84727136,1819863.00087633,10,4,55,,41.660249947578755,-87.55699388371161,"(41.660249947578755, -87.55699388371161)"
01/30/2016,Completed,02/03/2016,16-00602462,Pothole in Street,Final Outcome,Pothole Patched,15,4601 N MALDEN ST,60640,1166708.4266173,1930676.74356914,46,19,3,34,41.965429535966834,-87.66229211530704,"(41.965429535966834, -87.66229211530704)"
01/30/2016,Completed,02/03/2016,16-00602223,Pothole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,0,728 W BITTERSWEET PL,60613,1170655.26429714,1927186.38080955,46,19,3,,41.95578527313332,-87.64850829249228,"(41.95578527313332, -87.64850829249228)"
01/30/2016,Completed,02/03/2016,16-00601753,Pothole in Street,Final Outcome,Street Resurfaced,0,7100 S LAFAYETTE AVE,60621,1177067.32981707,1857910.06608022,6,7,69,,41.76539858576396,-87.62669550068088,"(41.76539858576396, -87.62669550068088)"
01/30/2016,Completed,02/02/2016,16-00601867,Pothole in Street,Final Outcome,Pothole Patched,12,600 S CANAL ST,60607,1173216.89112105,1897587.44326838,25,1,28,,41.87433069001437,-87.63960073543757,"(41.87433069001437, -87.63960073543757)"
01/30/2016,Completed,02/02/2016,16-00601340,Pothole in Street,Final Outcome,Pothole Patched,1,3800 W FERDINAND ST,60624,1150967.3492913,1903065.89116658,27,11,23,,41.89001618675505,-87.72108921224293,"(41.89001618675505, -87.72108921224293)"
01/30/2016,Completed,02/01/2016,16-00608527,Pothole in Street,Final Outcome,Pothole Patched,28,2740 W 54TH ST,60632,1158918.47928063,1868734.2650708,14,9,63,,41.795640285677386,-87.69303153791469,"(41.795640285677386, -87.69303153791469)"
01/30/2016,Completed,02/01/2016,16-00606971,Pothole in Street,Final Outcome,Pothole Patched,22,1 S KEELER AVE,60624,1148393.80237875,1899681.61171817,28,11,26,,41.880622248171825,-87.73042521809006,"(41.880622248171825, -87.73042521809006)"
01/30/2016,Completed,02/01/2016,16-00601746,Pothole in Street,Final Outcome,Pothole Patched,20,5800 S CALUMET AVE,60637,1179473.3070907,1866633.64809363,20,2,40,,41.78923253197193,-87.61760922976447,"(41.78923253197193, -87.61760922976447)"
01/30/2016,Completed,02/01/2016,16-00601742,Pothole in Street,Final Outcome,Pothole Patched,42,1500 S MORGAN ST,60608,1170153.23521246,1892937.08351204,11,12,28,,41.86167277327943,-87.65101783378495,"(41.86167277327943, -87.65101783378495)"
01/30/2016,Completed,02/01/2016,16-00598709,Pothole in Street,Final Outcome,Pothole Patched,70,632 S PLYMOUTH CT,60605,1176161.41991772,1897522.29371205,4,1,32,,41.873629385165714,-87.62882033298514,"(41.873629385165714, -87.62882033298514)"
01/30/2016,Completed,02/01/2016,16-00597925,Pothole in Street,Final Outcome,Pothole Patched,2,1900 W BELMONT AVE,60657,1163109.5607904,1921266.48460119,32,19,5,,41.939710053620175,-87.6760545527765,"(41.939710053620175, -87.6760545527765)"
01/30/2016,Completed,02/01/2016,16-00596176,Pothole in Street,Final Outcome,Pothole Patched,2,952 N WOOD ST,60622,1164221.64541939,1906455.35986684,1,12,24,,41.899402264309664,-87.67242261364012,"(41.899402264309664, -87.67242261364012)"
01/30/2016,Completed,02/01/2016,16-00595577,Pothole in Street,Final Outcome,Pothole Patched,2,12926 S SAGINAW AVE,60633,1196095.20581946,1819848.60550664,10,4,55,,41.660198607614944,-87.55821291056225,"(41.660198607614944, -87.55821291056225)"
01/30/2016,Completed,02/17/2016,16-00608765,Pothole in Street,Final Outcome,Pothole Patched,1,4800 W MEDILL AVE,60639,1144011.57417347,1915196.60011542,31,25,19,,41.92343510991697,-87.74631157708589,"(41.92343510991697, -87.74631157708589)"
01/30/2016,Completed,02/17/2016,16-00596192,Pothole in Street,Final Outcome,CDOT Pavement Buckle or Speed Hump Transfer Outcome,0,4900 W BERENICE AVE,60641,1142987.63502756,1925143.14060014,45,16,15,,41.95074744687765,-87.74990977095763,"(41.95074744687765, -87.74990977095763)"
01/30/2016,Completed,02/15/2016,16-00602032,Pothole in Street,Final Outcome,Pothole Patched,5,3703 W ADDISON ST,60618,1151064.92021783,1923680.22060354,30,17,21,,41.94635853382252,-87.72025680908689,"(41.94635853382252, -87.72025680908689)"
01/30/2016,Completed,02/15/2016,16-00600561,Pothole in Street,Final Outcome,Pothole Patched,9,7100 S ST LOUIS AVE,60629,1154262.62000981,1857308.49021678,17,8,66,3,41.764226230758915,-87.71029718950193,"(41.764226230758915, -87.71029718950193)"
01/30/2016,Completed,02/11/2016,16-00608623,Pothole in Street,Final Outcome,Pothole Patched,2,3108 N MONITOR AVE,60634,1136838.66817613,1920064.83611142,30,25,19,2,41.9369839364281,-87.77266621968755,"(41.9369839364281, -87.77266621968755)"
01/30/2016,Completed,02/11/2016,16-00601858,Pothole in Street,Final Outcome,Pothole Patched,4,6100 W BELMONT AVE,60634,1135167.08019143,1920636.82852277,30,16,17,,41.9385238772706,-87.7787685073634,"(41.9385238772706, -87.7787685073634)"
01/30/2016,Completed,02/01/2016,16-00594077,Pothole in Street,Final Outcome,Pothole Patched,6,12817 S SAGINAW AVE,60633,1196090.26168323,1820575.02183277,10,4,55,,41.66230971280398,-87.55791214319731,"(41.66230971280398, -87.55791214319731)"
01/30/2016,Completed,02/11/2016,16-00601136,Pothole in Street,Final Outcome,Pothole Patched,24,8648 W CATALPA AVE,60656,1117653.20870292,1935391.47098571,41,16,76,,41.97929305249136,-87.84346192103918,"(41.97929305249136, -87.84346192103918)"
01/30/2016,Completed,02/11/2016,16-00598848,Pothole in Street,Final Outcome,Pothole Patched,11,6100 N MEADE AVE,60646,1134576.57998532,1940139.93661756,39,16,10,,41.99205660480229,-87.78049889586744,"(41.99205660480229, -87.78049889586744)"
01/30/2016,Completed,02/10/2016,16-00597553,Pothole in Street,Final Outcome,No Potholes Found,0,2902 W BRYN MAWR AVE,60659,1155991.86023256,1937068.24621056,40,20,2,,41.98321893251142,-87.70171921286139,"(41.98321893251142, -87.70171921286139)"
01/30/2016,Completed,02/08/2016,16-00602015,Pothole in Street,Final Outcome,Pothole Patched,3,5064 W HUTCHINSON ST,60641,1141857.08611649,1927782.94509187,45,16,15,,41.95800552783821,-87.7546283253696,"(41.95800552783821, -87.7546283253696)"
01/30/2016,Completed,02/08/2016,16-00601273,Pothole in Street,Final Outcome,Pothole Patched,8,5748 N ROGERS AVE,60646,1145387.82988327,1937786.49257421,39,17,12,,41.98528979505727,-87.74091702732052,"(41.98528979505727, -87.74091702732052)"
01/30/2016,Completed,02/08/2016,16-00598842,Pothole in Street,Final Outcome,Pothole Patched,18,4801 W LAWRENCE AVE,60630,1143433.88692101,1931481.58798664,45,16,15,,41.96791345511688,-87.74804877342508,"(41.96791345511688, -87.74804877342508)"
01/30/2016,Completed,02/08/2016,16-00598547,Pothole in Street,Final Outcome,Pothole Patched,17,4215 N TROY ST,60618,1154630.62247656,1927847.15202476,33,17,16,,41.95804562789943,-87.70677787284653,"(41.95804562789943, -87.70677787284653)"
01/30/2016,Completed,02/08/2016,16-00597638,Pothole in Street,Final Outcome,Pothole Patched,3,4823 N TALMAN AVE,60625,1157828.95782783,1932028.55490389,40,20,4,21,41.969256921447474,-87.69489739451353,"(41.969256921447474, -87.69489739451353)"
01/30/2016,Completed,02/01/2016,16-00592738,Pothole in Street,Final Outcome,No Potholes Found,0,4402 W ROOSEVELT RD,60624,1147221.83489135,1894340.03039709,24,11,29,,41.86613976581809,-87.73516525679419,"(41.86613976581809, -87.73516525679419)"
01/29/2016,Completed,02/02/2016,16-00582015,Pothole in Street,Final Outcome,Pothole Patched,7,5913 W WASHINGTON BLVD,60644,1137011.05718693,1900141.19911328,29,15,25,,41.882029467684916,-87.77244064842286,"(41.882029467684916, -87.77244064842286)"
01/29/2016,Completed,02/25/2016,16-00585421,Pothole in Street,Final Outcome,No Potholes Found,0,3260 W BELMONT AVE,60618,1154013.48020072,1921093.59572155,35,17,21,,41.93941738175874,-87.70992511646236,"(41.93941738175874, -87.70992511646236)"
01/29/2016,Completed,02/23/2016,16-00586025,Pothole in Street,Final Outcome,No Potholes Found,0,2931 N AVERS AVE,60618,1150217.68261103,1919212.88019853,30,25,21,,41.93459489828393,-87.72323745268352,"(41.93459489828393, -87.72323745268352)"
01/29/2016,Completed,02/19/2016,16-00574349,Pothole in Street,Final Outcome,Pothole Patched,21,5400 N NASHVILLE AVE,60656,1131592.25073401,1935491.14087243,45,16,10,,41.97933197437377,-87.79158338551287,"(41.97933197437377, -87.79158338551287)"
01/29/2016,Completed,02/17/2016,16-00581674,Pothole in Street,Final Outcome,Pothole Patched,7,1524 W EDGEWATER AVE,60660,1165240.7498211,1938305.66241397,48,20,77,22,41.98640842808125,-87.66852658247201,"(41.98640842808125, -87.66852658247201)"
01/29/2016,Completed,02/17/2016,16-00581659,Pothole in Street,Final Outcome,Pothole Patched,4,1423 W EDGEWATER AVE,60660,1165778.39618936,1938319.73986626,48,20,77,22,41.9862259355194,-87.6659591338349,"(41.9862259355194, -87.6659591338349)"
01/29/2016,Completed,02/17/2016,16-00578440,Pothole in Street,Final Outcome,Pothole Patched,8,2509 N LECLAIRE AVE,60639,1141966.59130898,1916258.95888602,31,25,19,,41.926318097271334,-87.75361699506698,"(41.926318097271334, -87.75361699506698)"
